id,x,y,z
563,282,307,306
564,282,283,307
565,283,308,307
566,283,284,308
567,284,309,308
568,284,285,309
569,285,310,309
570,285,286,310
571,286,311,310
572,286,287,311
573,287,312,311
574,287,288,312
575,288,289,312
576,288,265,289
577,289,314,313
578,289,290,314
579,290,315,314
580,290,291,315
581,291,316,315
582,291,292,316
583,292,317,316
584,292,293,317
585,293,318,317
586,293,294,318
587,294,319,318
588,294,295,319
589,295,320,319
590,295,296,320
591,296,321,320
592,296,297,321
593,297,322,321
594,297,298,322
595,298,323,322
596,298,299,323
597,299,324,323
598,299,300,324
599,300,325,324
600,300,301,325
601,301,326,325
602,301,302,326
603,302,327,326
604,302,303,327
605,303,328,327
606,303,304,328
607,304,329,328
608,304,305,329
609,305,330,329
610,305,306,330
611,306,331,330
612,306,307,331
613,307,332,331
614,307,308,332
615,308,333,332
616,308,309,333
617,309,334,333
618,309,310,334
619,310,335,334
620,310,311,335
621,311,336,335
622,311,312,336
623,312,313,336
624,312,289,313
625,313,338,337
626,313,314,338
627,314,339,338
628,314,315,339
629,315,340,339
630,315,316,340
631,316,341,340
632,316,317,341
633,317,342,341
634,317,318,342
635,318,343,342
636,318,319,343
637,319,344,343
638,319,320,344
639,320,345,344
640,320,321,345
641,321,346,345
642,321,322,346
643,322,347,346
644,322,323,347
645,323,348,347
646,323,324,348
647,324,349,348
648,324,325,349
649,325,350,349
650,325,326,350
651,326,351,350
652,326,327,351
653,327,352,351
654,327,328,352
655,328,353,352
656,328,329,353
657,329,354,353
658,329,330,354
659,330,355,354
660,330,331,355
661,331,356,355
662,331,332,356
663,332,357,356
664,332,333,357
665,333,358,357
666,333,334,358
667,334,359,358
668,334,335,359
669,335,360,359
670,335,336,360
671,336,337,360
672,336,313,337
673,337,362,361
674,337,338,362
675,338,363,362
676,338,339,363
677,339,364,363
678,339,340,364
679,340,365,364
680,340,341,365
681,341,366,365
682,341,342,366
683,342,367,366
684,342,343,367
685,343,368,367
686,343,344,368
687,344,369,368
688,344,345,369
689,345,370,369
690,345,346,370
691,346,371,370
692,346,347,371
693,347,372,371
694,347,348,372
695,348,373,372
696,348,349,373
697,349,374,373
698,349,350,374
699,350,375,374
700,350,351,375
701,351,376,375
702,351,352,376
703,352,377,376
704,352,353,377
705,353,378,377
706,353,354,378
707,354,379,378
708,354,355,379
709,355,380,379
710,355,356,380
711,356,381,380
712,356,357,381
713,357,382,381
714,357,358,382
715,358,383,382
716,358,359,383
717,359,384,383
718,359,360,384
719,360,361,384
720,360,337,361
721,361,386,385
722,361,362,386
723,362,387,386
724,362,363,387
725,363,388,387
726,363,364,388
727,364,389,388
728,364,365,389
729,365,390,389
730,365,366,390
731,366,391,390
732,366,367,391
733,367,392,391
734,367,368,392
735,368,393,392
736,368,369,393
737,369,394,393
738,369,370,394
739,370,395,394
740,370,371,395
741,371,396,395
742,371,372,396
743,372,397,396
744,372,373,397
745,373,398,397
746,373,374,398
747,374,399,398
748,374,375,399
749,375,400,399
750,375,376,400
751,376,401,400
752,376,377,401
753,377,402,401
754,377,378,402
755,378,403,402
756,378,379,403
757,379,404,403
758,379,380,404
759,380,405,404
760,380,381,405
761,381,406,405
762,381,382,406
763,382,407,406
764,382,383,407
765,383,408,407
766,383,384,408
767,384,385,408
768,384,361,385
769,385,410,409
770,385,386,410
771,386,411,410
772,386,387,411
773,387,412,411
774,387,388,412
775,388,413,412
776,388,389,413
777,389,414,413
778,389,390,414
779,390,415,414
780,390,391,415
781,391,416,415
782,391,392,416
783,392,417,416
784,392,393,417
785,393,418,417
786,393,394,418
787,394,419,418
788,394,395,419
789,395,420,419
790,395,396,420
791,396,421,420
792,396,397,421
793,397,422,421
794,397,398,422
795,398,423,422
796,398,399,423
797,399,424,423
798,399,400,424
799,400,425,424
800,400,401,425
801,401,426,425
802,401,402,426
803,402,427,426
804,402,403,427
805,403,428,427
806,403,404,428
807,404,429,428
808,404,405,429
809,405,430,429
810,405,406,430
811,406,431,430
812,406,407,431
813,407,432,431
814,407,408,432
815,408,409,432
816,408,385,409
817,409,434,433
818,409,410,434
819,410,435,434
820,410,411,435
821,411,436,435
822,411,412,436
823,412,437,436
824,412,413,437
825,413,438,437
826,413,414,438
827,414,439,438
828,414,415,439
829,415,440,439
830,415,416,440
831,416,441,440
832,416,417,441
833,417,442,441
834,417,418,442
835,418,443,442
836,418,419,443
837,419,444,443
838,419,420,444
839,420,445,444
840,420,421,445
841,421,446,445
842,421,422,446
843,422,447,446
844,422,423,447
845,423,448,447
846,423,424,448
847,424,449,448
848,424,425,449
849,425,450,449
850,425,426,450
851,426,451,450
852,426,427,451
853,427,452,451
854,427,428,452
855,428,453,452
856,428,429,453
857,429,454,453
858,429,430,454
859,430,455,454
860,430,431,455
861,431,456,455
862,431,432,456
863,432,433,456
864,432,409,433
865,433,458,457
866,433,434,458
867,434,459,458
868,434,435,459
869,435,460,459
870,435,436,460
871,436,461,460
872,436,437,461
873,437,462,461
874,437,438,462
875,438,463,462
876,438,439,463
877,439,464,463
878,439,440,464
879,440,465,464
880,440,441,465
881,441,466,465
882,441,442,466
883,442,467,466
884,442,443,467
885,443,468,467
886,443,444,468
887,444,469,468
888,444,445,469
889,445,470,469
890,445,446,470
891,446,471,470
892,446,447,471
893,447,472,471
894,447,448,472
895,448,473,472
896,448,449,473
897,449,474,473
898,449,450,474
899,450,475,474
900,450,451,475
901,451,476,475
902,451,452,476
903,452,477,476
904,452,453,477
905,453,478,477
906,453,454,478
907,454,479,478
908,454,455,479
909,455,480,479
910,455,456,480
911,456,457,480
912,456,433,457
913,457,482,481
914,457,458,482
915,458,483,482
916,458,459,483
917,459,484,483
918,459,460,484
919,460,485,484
920,460,461,485
921,461,486,485
922,461,462,486
923,462,487,486
924,462,463,487
925,463,488,487
926,463,464,488
927,464,489,488
928,464,465,489
929,465,490,489
930,465,466,490
931,466,491,490
932,466,467,491
933,467,492,491
934,467,468,492
935,468,493,492
936,468,469,493
937,469,494,493
938,469,470,494
939,470,495,494
940,470,471,495
941,471,496,495
942,471,472,496
943,472,497,496
944,472,473,497
945,473,498,497
946,473,474,498
947,474,499,498
948,474,475,499
949,475,500,499
950,475,476,500
951,476,501,500
952,476,477,501
953,477,502,501
954,477,478,502
955,478,503,502
956,478,479,503
957,479,504,503
958,479,480,504
959,480,481,504
960,480,457,481
961,481,506,505
962,481,482,506
963,482,507,506
964,482,483,507
965,483,508,507
966,483,484,508
967,484,509,508
968,484,485,509
969,485,510,509
970,485,486,510
971,486,511,510
972,486,487,511
973,487,512,511
974,487,488,512
975,488,513,512
976,488,489,513
977,489,514,513
978,489,490,514
979,490,515,514
980,490,491,515
981,491,516,515
982,491,492,516
983,492,517,516
984,492,493,517
985,493,518,517
986,493,494,518
987,494,519,518
988,494,495,519
989,495,520,519
990,495,496,520
991,496,521,520
992,496,497,521
993,497,522,521
994,497,498,522
995,498,523,522
996,498,499,523
997,499,524,523
998,499,500,524
999,500,525,524
1000,500,501,525
1001,501,526,525
1002,501,502,526
1003,502,527,526
1004,502,503,527
1005,503,528,527
1006,503,504,528
1007,504,505,528
1008,504,481,505
1009,505,530,529
1010,505,506,530
1011,506,531,530
1012,506,507,531
1013,507,532,531
1014,507,508,532
1015,508,533,532
1016,508,509,533
1017,509,534,533
1018,509,510,534
1019,510,535,534
1020,510,511,535
1021,511,536,535
1022,511,512,536
1023,512,537,536
1024,512,513,537
1025,513,538,537
1026,513,514,538
1027,514,539,538
1028,514,515,539
1029,515,540,539
1030,515,516,540
1031,516,541,540
1032,516,517,541
1033,517,542,541
1034,517,518,542
1035,518,543,542
1036,518,519,543
1037,519,544,543
1038,519,520,544
1039,520,545,544
1040,520,521,545
1041,521,546,545
1042,521,522,546
1043,522,547,546
1044,522,523,547
1045,523,548,547
1046,523,524,548
1047,524,549,548
1048,524,525,549
1049,525,550,549
1050,525,526,550
1051,526,551,550
1052,526,527,551
1053,527,552,551
1054,527,528,552
1055,528,529,552
1056,528,505,529
1057,529,554,553
1058,529,530,554
1059,530,555,554
1060,530,531,555
1061,531,556,555
1062,531,532,556
